U,tprime,dm,
0.6896551724137931,0.1413793103448276,1.3134132158e-06,
0.6896551724137931,0.1517241379310345,9.627684657e-07,
0.6896551724137931,0.1620689655172414,1.3399593281e-06,
0.6896551724137931,0.1724137931034483,2.56345703826e-05,
0.6896551724137931,0.1827586206896552,7.43951653017e-05,
0.6896551724137931,0.1931034482758621,2.64962373899e-05,
0.6896551724137931,0.20344827586206898,8.714607726e-07,
0.6896551724137931,0.2137931034482759,1.3462996484e-06,
0.6896551724137931,0.2241379310344828,1.3068887711e-06,
0.6896551724137931,0.23448275862068968,6.40488823264e-05,
0.6896551724137931,0.24482758620689657,4.38440667013e-05,
0.6896551724137931,0.2551724137931035,3.33481198409e-05,
0.6896551724137931,0.2655172413793104,0.00010651484923,
0.6896551724137931,0.27586206896551724,1.1626447454e-06,
0.6896551724137931,0.28620689655172415,8.5606503e-07,
0.6896551724137931,0.29655172413793107,2.33329153544e-05,
0.6896551724137931,0.306896551724138,2.9676126846e-06,
0.6896551724137931,0.3172413793103449,6.2963362235e-06,
0.6896551724137931,0.32758620689655177,6.63650776014e-05,
0.6896551724137931,0.33793103448275863,6.307672974e-07,
0.6896551724137931,0.34827586206896555,1.0441064151e-06,
0.6896551724137931,0.35862068965517246,1.0036699876e-06,
0.6896551724137931,0.3689655172413794,1.0141001464e-06,
0.6896551724137931,0.3793103448275863,1.59248184478e-05,
0.6896551724137931,0.3896551724137931,1.0953034319e-06,
0.6896551724137931,0.4,2.17000708231e-05,
0.8620689655172414,0.1,0.0001074007265544,
0.8620689655172414,0.11034482758620691,1.793065804e-06,
0.8620689655172414,0.1206896551724138,2.0904284404e-06,
0.8620689655172414,0.1310344827586207,4.07902964412e-05,
0.8620689655172414,0.1413793103448276,1.7659282492e-06,
0.8620689655172414,0.1517241379310345,1.3316602946e-06,
0.8620689655172414,0.1620689655172414,1.6163365945e-06,
0.8620689655172414,0.1724137931034483,2.92676325859e-05,
0.8620689655172414,0.1827586206896552,8.42834090908e-05,
0.8620689655172414,0.1931034482758621,2.98560525582e-05,
0.8620689655172414,0.20344827586206898,1.4471096093e-06,
0.8620689655172414,0.2137931034482759,1.2563646746e-06,
0.8620689655172414,0.2241379310344828,1.1719730982e-06,
0.8620689655172414,0.23448275862068968,7.1316191983e-05,
0.8620689655172414,0.24482758620689657,4.86128913975e-05,
0.8620689655172414,0.2551724137931035,3.69879668745e-05,
0.8620689655172414,0.2655172413793104,0.0001171678617841,
0.8620689655172414,0.27586206896551724,1.0853842931e-06,
0.8620689655172414,0.28620689655172415,1.1131343359e-06,
0.8620689655172414,0.29655172413793107,2.5748021058e-05,
0.8620689655172414,0.306896551724138,3.4371886835e-06,
0.8620689655172414,0.3172413793103449,6.9397507319e-06,
0.8620689655172414,0.32758620689655177,7.19230117353e-05,
0.8620689655172414,0.33793103448275863,1.3381206884e-06,
0.8620689655172414,0.34827586206896555,1.1697042409e-06,
0.8620689655172414,0.35862068965517246,1.1111372935e-06,
0.8620689655172414,0.3689655172413794,1.1558127195e-06,
0.8620689655172414,0.3793103448275863,6.56485246766e-05,
0.8620689655172414,0.3896551724137931,8.189386915e-07,
0.8620689655172414,0.4,2.32547154421e-05,
1.0344827586206897,0.1,0.0001380446060022,
1.0344827586206897,0.11034482758620691,2.9999646364e-06,
1.0344827586206897,0.1206896551724138,2.3380733219e-06,
1.0344827586206897,0.1310344827586207,4.89697014826e-05,
1.0344827586206897,0.1413793103448276,8.1441335651e-06,
1.0344827586206897,0.1517241379310345,2.3005528029e-06,
1.0344827586206897,0.1620689655172414,1.7053733132e-06,
1.0344827586206897,0.1724137931034483,3.43451214026e-05,
1.0344827586206897,0.1827586206896552,9.70575560336e-05,
1.0344827586206897,0.1931034482758621,3.44308417476e-05,
1.0344827586206897,0.20344827586206898,1.733055097e-06,
1.0344827586206897,0.2137931034482759,1.5532364435e-06,
1.0344827586206897,0.2241379310344828,1.4120946893e-06,
1.0344827586206897,0.23448275862068968,7.97840620119e-05,
1.0344827586206897,0.24482758620689657,5.4643975548e-05,
1.0344827586206897,0.2551724137931035,4.10655269627e-05,
1.0344827586206897,0.2655172413793104,0.0001302913733657,
1.0344827586206897,0.27586206896551724,1.2396082069e-06,
1.0344827586206897,0.28620689655172415,1.0854836158e-06,
1.0344827586206897,0.29655172413793107,2.81453724096e-05,
1.0344827586206897,0.306896551724138,4.1779588552e-06,
1.0344827586206897,0.3172413793103449,7.7921347334e-06,
1.0344827586206897,0.32758620689655177,7.8590791707e-05,
1.0344827586206897,0.33793103448275863,1.0034451066e-06,
1.0344827586206897,0.34827586206896555,1.5067396202e-06,
1.0344827586206897,0.35862068965517246,1.3278877225e-06,
1.0344827586206897,0.3689655172413794,9.873879202e-07,
1.0344827586206897,0.3793103448275863,0.0001463003400501,
1.0344827586206897,0.3896551724137931,1.3167114417e-06,
1.0344827586206897,0.4,2.52925266841e-05,
1.206896551724138,0.1,0.0005368454799708,
1.206896551724138,0.11034482758620691,4.4491246988e-06,
1.206896551724138,0.1206896551724138,3.5173007945e-06,
1.206896551724138,0.1310344827586207,6.29296091736e-05,
1.206896551724138,0.1413793103448276,1.06945240351e-05,
1.206896551724138,0.1517241379310345,2.8238269159e-06,
1.206896551724138,0.1620689655172414,2.6449545538e-06,
1.206896551724138,0.1724137931034483,4.1269184494e-05,
1.206896551724138,0.1827586206896552,0.0001153074239464,
1.206896551724138,0.1931034482758621,4.03627518511e-05,
1.206896551724138,0.20344827586206898,1.8112374416e-06,
1.206896551724138,0.2137931034482759,2.1722535384e-06,
1.206896551724138,0.2241379310344828,2.074481384e-06,
1.206896551724138,0.23448275862068968,9.09154510504e-05,
1.206896551724138,0.24482758620689657,0.00013216426302,
1.206896551724138,0.2551724137931035,4.65254227964e-05,
1.206896551724138,0.2655172413793104,0.0001460622741929,
1.206896551724138,0.27586206896551724,1.8542662697e-06,
1.206896551724138,0.28620689655172415,1.7142883884e-06,
1.206896551724138,0.29655172413793107,3.13048656873e-05,
1.206896551724138,0.306896551724138,4.4776861932e-06,
1.206896551724138,0.3172413793103449,8.9639452094e-06,
1.206896551724138,0.32758620689655177,8.60120694217e-05,
1.206896551724138,0.33793103448275863,1.4076994326e-06,
1.206896551724138,0.34827586206896555,1.2433248052e-06,
1.206896551724138,0.35862068965517246,1.7028561928e-06,
1.206896551724138,0.3689655172413794,1.3597452315e-06,
1.206896551724138,0.3793103448275863,0.000159100014483,
1.206896551724138,0.3896551724137931,1.0370014515e-06,
1.206896551724138,0.4,2.71447383764e-05,
1.3793103448275863,0.1,0.0009891581161816,
1.3793103448275863,0.11034482758620691,6.9729772793e-06,
1.3793103448275863,0.1206896551724138,5.7841734436e-06,
1.3793103448275863,0.1310344827586207,8.5243697531e-05,
1.3793103448275863,0.1413793103448276,1.43981930044e-05,
1.3793103448275863,0.1517241379310345,3.7358742256e-06,
1.3793103448275863,0.1620689655172414,3.4158913266e-06,
1.3793103448275863,0.1724137931034483,5.10476246355e-05,
1.3793103448275863,0.1827586206896552,0.0001402807255537,
1.3793103448275863,0.1931034482758621,4.92021522744e-05,
1.3793103448275863,0.20344827586206898,2.5699968128e-06,
1.3793103448275863,0.2137931034482759,2.9511473777e-06,
1.3793103448275863,0.2241379310344828,2.6848703374e-06,
1.3793103448275863,0.23448275862068968,0.0001060147811705,
1.3793103448275863,0.24482758620689657,0.0001529880694595,
1.3793103448275863,0.2551724137931035,5.32158810671e-05,
1.3793103448275863,0.2655172413793104,0.0001667045593894,
1.3793103448275863,0.27586206896551724,2.1810860518e-06,
1.3793103448275863,0.28620689655172415,2.2592537643e-06,
1.3793103448275863,0.29655172413793107,3.52218354502e-05,
1.3793103448275863,0.306896551724138,5.4126533797e-06,
1.3793103448275863,0.3172413793103449,9.9611405547e-06,
1.3793103448275863,0.32758620689655177,9.59805474482e-05,
1.3793103448275863,0.33793103448275863,1.4279227236e-06,
1.3793103448275863,0.34827586206896555,1.9633317122e-06,
1.3793103448275863,0.35862068965517246,1.5597377446e-06,
1.3793103448275863,0.3689655172413794,1.5573795978e-06,
1.3793103448275863,0.3793103448275863,0.0001745328878826,
1.3793103448275863,0.3896551724137931,3.4065984737e-06,
1.3793103448275863,0.4,2.95193808907e-05,
1.5517241379310347,0.1,0.1214878592435111,
1.5517241379310347,0.11034482758620691,0.1084762510244813,
1.5517241379310347,0.1206896551724138,0.0006586255106908,
1.5517241379310347,0.1310344827586207,0.0015391758950514,
1.5517241379310347,0.1413793103448276,2.16420404307e-05,
1.5517241379310347,0.1517241379310345,6.2658230704e-06,
1.5517241379310347,0.1620689655172414,5.1172449062e-06,
1.5517241379310347,0.1724137931034483,6.73517246522e-05,
1.5517241379310347,0.1827586206896552,0.0002731090415793,
1.5517241379310347,0.1931034482758621,6.16000780334e-05,
1.5517241379310347,0.20344827586206898,3.8965501721e-06,
1.5517241379310347,0.2137931034482759,3.3576152098e-06,
1.5517241379310347,0.2241379310344828,3.1082700493e-06,
1.5517241379310347,0.23448275862068968,0.0001257916304613,
1.5517241379310347,0.24482758620689657,0.0001802133916485,
1.5517241379310347,0.2551724137931035,6.24592246293e-05,
1.5517241379310347,0.2655172413793104,0.0001934693688859,
1.5517241379310347,0.27586206896551724,2.2459693713e-06,
1.5517241379310347,0.28620689655172415,2.2620560226e-06,
1.5517241379310347,0.29655172413793107,4.04910043225e-05,
1.5517241379310347,0.306896551724138,6.1881183083e-06,
1.5517241379310347,0.3172413793103449,1.14379362171e-05,
1.5517241379310347,0.32758620689655177,0.0001078699856517,
1.5517241379310347,0.33793103448275863,2.3945543309e-06,
1.5517241379310347,0.34827586206896555,1.728042583e-06,
1.5517241379310347,0.35862068965517246,1.6755511562e-06,
1.5517241379310347,0.3689655172413794,2.2105475683e-06,
1.5517241379310347,0.3793103448275863,0.0001926549569108,
1.5517241379310347,0.3896551724137931,3.6229026845e-06,
1.5517241379310347,0.4,3.30403015127e-05,
1.7241379310344829,0.1,0.1613078225223841,
1.7241379310344829,0.11034482758620691,0.1609518430996867,
1.7241379310344829,0.1206896551724138,0.1494064449155344,
1.7241379310344829,0.1310344827586207,0.1356744612199948,
1.7241379310344829,0.1413793103448276,0.1234861459228989,
1.7241379310344829,0.1517241379310345,1.10351757415e-05,
1.7241379310344829,0.1620689655172414,8.4960964896e-06,
1.7241379310344829,0.1724137931034483,9.71751878817e-05,
1.7241379310344829,0.1827586206896552,0.0007322810133048,
1.7241379310344829,0.1931034482758621,8.2924096224e-05,
1.7241379310344829,0.20344827586206898,5.4552710692e-06,
1.7241379310344829,0.2137931034482759,5.0880936392e-06,
1.7241379310344829,0.2241379310344828,4.7613178403e-06,
1.7241379310344829,0.23448275862068968,0.0001560813138721,
1.7241379310344829,0.24482758620689657,0.0002202616893194,
1.7241379310344829,0.2551724137931035,7.55007980292e-05,
1.7241379310344829,0.2655172413793104,0.0002310581904438,
1.7241379310344829,0.27586206896551724,3.3206883498e-06,
1.7241379310344829,0.28620689655172415,3.1347268882e-06,
1.7241379310344829,0.29655172413793107,0.0002052802375805,
1.7241379310344829,0.306896551724138,7.27845237e-06,
1.7241379310344829,0.3172413793103449,1.31242517687e-05,
1.7241379310344829,0.32758620689655177,0.0001234815673632,
1.7241379310344829,0.33793103448275863,2.3658393702e-06,
1.7241379310344829,0.34827586206896555,2.4936555473e-06,
1.7241379310344829,0.35862068965517246,2.0932954983e-06,
1.7241379310344829,0.3689655172413794,2.1053301791e-06,
1.7241379310344829,0.3793103448275863,0.0002152966709419,
1.7241379310344829,0.3896551724137931,4.2921099992e-06,
1.7241379310344829,0.4,3.6446516752e-05,
1.896551724137931,0.1,0.1819375324209276,
1.896551724137931,0.11034482758620691,0.1816757744419661,
1.896551724137931,0.1206896551724138,0.1813808946551424,
1.896551724137931,0.1310344827586207,0.1810565757168168,
1.896551724137931,0.1413793103448276,0.1807019538346224,
1.896551724137931,0.1517241379310345,0.164033115035754,
1.896551724137931,0.1620689655172414,0.1508480890928265,
1.896551724137931,0.1724137931034483,0.1391023851155647,
1.896551724137931,0.1827586206896552,0.0019436816646436,
1.896551724137931,0.1931034482758621,0.0010744828502457,
1.896551724137931,0.20344827586206898,8.3422479742e-06,
1.896551724137931,0.2137931034482759,7.1969237809e-06,
1.896551724137931,0.2241379310344828,6.0852910426e-06,
1.896551724137931,0.23448275862068968,0.0002049692903453,
1.896551724137931,0.24482758620689657,0.0002830199737413,
1.896551724137931,0.2551724137931035,9.4912789957e-05,
1.896551724137931,0.2655172413793104,0.0002867930158863,
1.896551724137931,0.27586206896551724,0.0004189657679786,
1.896551724137931,0.28620689655172415,3.94145697e-06,
1.896551724137931,0.29655172413793107,0.0002458632122268,
1.896551724137931,0.306896551724138,8.9242025312e-06,
1.896551724137931,0.3172413793103449,1.59122475232e-05,
1.896551724137931,0.32758620689655177,0.0001439864590748,
1.896551724137931,0.33793103448275863,3.0284570755e-06,
1.896551724137931,0.34827586206896555,3.3066170333e-06,
1.896551724137931,0.35862068965517246,3.0106332838e-06,
1.896551724137931,0.3689655172413794,2.5002716644e-06,
1.896551724137931,0.3793103448275863,0.0002438083109519,
1.896551724137931,0.3896551724137931,5.5206470133e-06,
1.896551724137931,0.4,4.09256684165e-05,
2.0689655172413794,0.1,0.2013956703223419,
2.0689655172413794,0.11034482758620691,0.201197489749631,
2.0689655172413794,0.1206896551724138,0.2009737346807802,
2.0689655172413794,0.1310344827586207,0.2007283278148043,
2.0689655172413794,0.1413793103448276,0.2004608307975642,
2.0689655172413794,0.1517241379310345,0.2001707452190363,
2.0689655172413794,0.1620689655172414,0.1998567699217056,
2.0689655172413794,0.1724137931034483,0.1984350517558343,
2.0689655172413794,0.1827586206896552,0.1825036490607366,
2.0689655172413794,0.1931034482758621,0.1678124533432798,
2.0689655172413794,0.20344827586206898,0.1566675101985515,
2.0689655172413794,0.2137931034482759,0.0097152609661191,
2.0689655172413794,0.2241379310344828,0.0019356249679977,
2.0689655172413794,0.23448275862068968,0.0002962042950061,
2.0689655172413794,0.24482758620689657,0.0009209917565617,
2.0689655172413794,0.2551724137931035,0.0007226819102582,
2.0689655172413794,0.2655172413793104,0.0007507573972252,
2.0689655172413794,0.27586206896551724,0.0005380307900136,
2.0689655172413794,0.28620689655172415,5.800909381e-06,
2.0689655172413794,0.29655172413793107,0.0003052772110664,
2.0689655172413794,0.306896551724138,7.33041415249e-05,
2.0689655172413794,0.3172413793103449,1.98058676282e-05,
2.0689655172413794,0.32758620689655177,0.0001718139674057,
2.0689655172413794,0.33793103448275863,3.8644373263e-06,
2.0689655172413794,0.34827586206896555,3.4559570906e-06,
2.0689655172413794,0.35862068965517246,3.9592461411e-06,
2.0689655172413794,0.3689655172413794,0.0005203349647787,
2.0689655172413794,0.3793103448275863,0.0002817231189864,
2.0689655172413794,0.3896551724137931,6.0128438954e-06,
2.0689655172413794,0.4,0.0002367220624653,
2.241379310344828,0.1,0.2196632189442042,
2.241379310344828,0.11034482758620691,0.2195100977451647,
2.241379310344828,0.1206896551724138,0.2193361865774495,
2.241379310344828,0.1310344827586207,0.2191457730381293,
2.241379310344828,0.1413793103448276,0.2189379012124986,
2.241379310344828,0.1517241379310345,0.2187137041360314,
2.241379310344828,0.1620689655172414,0.218472182700674,
2.241379310344828,0.1724137931034483,0.2182130009490321,
2.241379310344828,0.1827586206896552,0.2179357914437508,
2.241379310344828,0.1931034482758621,0.2176401517786635,
2.241379310344828,0.20344827586206898,0.2152334980685721,
2.241379310344828,0.2137931034482759,0.1992928970635119,
2.241379310344828,0.2241379310344828,0.1877749201702469,
2.241379310344828,0.23448275862068968,0.1747364872715769,
2.241379310344828,0.24482758620689657,0.1649176662320299,
2.241379310344828,0.2551724137931035,0.0068899688936264,
2.241379310344828,0.2655172413793104,0.0010924310125918,
2.241379310344828,0.27586206896551724,0.0007514802549859,
2.241379310344828,0.28620689655172415,0.0014636878399528,
2.241379310344828,0.29655172413793107,0.0004024636843383,
2.241379310344828,0.306896551724138,9.52934989012e-05,
2.241379310344828,0.3172413793103449,2.49498211151e-05,
2.241379310344828,0.32758620689655177,0.0002145518829478,
2.241379310344828,0.33793103448275863,4.9116543779e-06,
2.241379310344828,0.34827586206896555,4.9096737619e-06,
2.241379310344828,0.35862068965517246,4.4692229816e-06,
2.241379310344828,0.3689655172413794,0.000619288078571,
2.241379310344828,0.3793103448275863,0.0004590153497639,
2.241379310344828,0.3896551724137931,7.5986477356e-06,
2.241379310344828,0.4,0.0002936383124082,
2.413793103448276,0.1,0.2367528648232941,
2.413793103448276,0.11034482758620691,0.2366313202206934,
2.413793103448276,0.1206896551724138,0.2364935794922753,
2.413793103448276,0.1310344827586207,0.2363429417882195,
2.413793103448276,0.1413793103448276,0.2361792632398949,
2.413793103448276,0.1517241379310345,0.236002379910618,
2.413793103448276,0.1620689655172414,0.2358121121736307,
2.413793103448276,0.1724137931034483,0.2356082639111124,
2.413793103448276,0.1827586206896552,0.2353906216085608,
2.413793103448276,0.1931034482758621,0.235158953341616,
2.413793103448276,0.20344827586206898,0.2349130076430713,
2.413793103448276,0.2137931034482759,0.2346525122358466,
2.413793103448276,0.2241379310344828,0.2343771726153681,
2.413793103448276,0.23448275862068968,0.234086670462061,
2.413793103448276,0.24482758620689657,0.2184241843912406,
2.413793103448276,0.2551724137931035,0.2057430199022204,
2.413793103448276,0.2655172413793104,0.1945558717718442,
2.413793103448276,0.27586206896551724,0.183871431950493,
2.413793103448276,0.28620689655172415,0.1745553457602982,
2.413793103448276,0.29655172413793107,0.0031627492696279,
2.413793103448276,0.306896551724138,0.0024410594602758,
2.413793103448276,0.3172413793103449,3.45681903302e-05,
2.413793103448276,0.32758620689655177,0.0002845723833625,
2.413793103448276,0.33793103448275863,6.9142040873e-06,
2.413793103448276,0.34827586206896555,0.0006459979741714,
2.413793103448276,0.35862068965517246,5.893233305e-06,
2.413793103448276,0.3689655172413794,0.0009444292352993,
2.413793103448276,0.3793103448275863,0.0005598227175412,
2.413793103448276,0.3896551724137931,9.5601813622e-06,
2.413793103448276,0.4,0.0005784506890312,
2.586206896551724,0.1,0.2526977342694499,
2.586206896551724,0.11034482758620691,0.2526006422984604,
2.586206896551724,0.1206896551724138,0.2524898978076076,
2.586206896551724,0.1310344827586207,0.2523688766159842,
2.586206896551724,0.1413793103448276,0.2522374910308477,
2.586206896551724,0.1517241379310345,0.2520956385973031,
2.586206896551724,0.1620689655172414,0.2519432075233827,
2.586206896551724,0.1724137931034483,0.2517800763147555,
2.586206896551724,0.1827586206896552,0.2516061133591962,
2.586206896551724,0.1931034482758621,0.2514211764669626,
2.586206896551724,0.20344827586206898,0.251225112363078,
2.586206896551724,0.2137931034482759,0.2510170614119652,
2.586206896551724,0.2241379310344828,0.2507982194664528,
2.586206896551724,0.23448275862068968,0.250567718045955,
2.586206896551724,0.24482758620689657,0.2503253523904099,
2.586206896551724,0.2551724137931035,0.2500709040722744,
2.586206896551724,0.2655172413793104,0.2498041392119461,
2.586206896551724,0.27586206896551724,0.2385331315135511,
2.586206896551724,0.28620689655172415,0.2253971342632933,
2.586206896551724,0.29655172413793107,0.214673974154695,
2.586206896551724,0.306896551724138,0.2035291019368809,
2.586206896551724,0.3172413793103449,0.1932550645457358,
2.586206896551724,0.32758620689655177,0.1844249434062136,
2.586206896551724,0.33793103448275863,0.0177331494577175,
2.586206896551724,0.34827586206896555,0.0008868791860521,
2.586206896551724,0.35862068965517246,0.001925376956229,
2.586206896551724,0.3689655172413794,0.0014154425711189,
2.586206896551724,0.3793103448275863,0.0007174639984161,
2.586206896551724,0.3896551724137931,1.25480815057e-05,
2.586206896551724,0.4,0.0007195431777714,
2.7586206896551726,0.1,0.2675471967294286,
2.7586206896551726,0.11034482758620691,0.2674681368723805,
2.7586206896551726,0.1206896551724138,0.2673779561817004,
2.7586206896551726,0.1310344827586207,0.2672794633094857,
2.7586206896551726,0.1413793103448276,0.2671726009480728,
2.7586206896551726,0.1517241379310345,0.2670573023426824,
2.7586206896551726,0.1620689655172414,0.266933494871359,
2.7586206896551726,0.1724137931034483,0.2668010998618592,
2.7586206896551726,0.1827586206896552,0.2666600323847873,
2.7586206896551726,0.1931034482758621,0.2665102010265916,
2.7586206896551726,0.20344827586206898,0.2663515076409375,
2.7586206896551726,0.2137931034482759,0.2661838470767911,
2.7586206896551726,0.2241379310344828,0.2660071068813369,
2.7586206896551726,0.23448275862068968,0.2658211669756383,
2.7586206896551726,0.24482758620689657,0.2656258993006849,
2.7586206896551726,0.2551724137931035,0.2654211674311883,
2.7586206896551726,0.2655172413793104,0.2652068261541605,
2.7586206896551726,0.27586206896551724,0.2649827210089366,
2.7586206896551726,0.28620689655172415,0.2647486877848861,
2.7586206896551726,0.29655172413793107,0.2645045519725694,
2.7586206896551726,0.306896551724138,0.259281283623763,
2.7586206896551726,0.3172413793103449,0.2456907770697094,
2.7586206896551726,0.32758620689655177,0.2339521211587902,
2.7586206896551726,0.33793103448275863,0.2223403242037399,
2.7586206896551726,0.34827586206896555,0.2124223708672601,
2.7586206896551726,0.35862068965517246,0.2031925670420062,
2.7586206896551726,0.3689655172413794,0.1942713154019456,
2.7586206896551726,0.3793103448275863,0.1869247558369643,
